window_start,bin,common_support_strata,event_coverage,reference_coverage,event_record_count,reference_record_count,weight_vector_hash,schema_era,timestamp_validity
2023-09-24,B1,61,0.7941176470588235,0.8508064516129032,272,248,5fe12700b3ffe876ef348ea28985ffb596ff94d6a91583140b73bc674f441b12,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-09-24,B2,68,0.8774834437086093,0.8538205980066446,302,301,743161d6182ac26039584e0b5debd2ed6f6157695f77b49c228608b563d8a41e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-09-24,B3,55,0.8846153846153846,0.7728813559322034,234,295,6dbc0463dfddbb4bf7f44c75c803cd255c0c89c7202b728dc1badac6b6aa4a73,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-09-24,B4,69,0.8544891640866873,0.905511811023622,323,381,bedc99448915a32bc3360124f4ef33e05b44a386bc50180ed717a327bacb6008,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-09-24,B5,52,0.9043062200956937,0.811965811965812,209,234,c3ef89669dc0eba99e354f49f3c1ceaddb82da5789391225f4fd457ef6208e0f,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-09-24,B6,63,0.8037974683544303,0.8533724340175953,316,341,4cd989c405a002509cce84bf22f9cb4e132b69ad934b1efe6cb547ee9aabf930,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-09-24,B7,57,0.8589743589743589,0.8353909465020576,234,243,a7eb95bf4fdba7e592560d9f8b9ab332901ba8c56ea024b2aabf42595cc9a38f,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-09-24,B8,65,0.8805031446540881,0.8735294117647059,318,340,5931002902b2b6bc7022fdf384251056e8f2b7c17abedc9e271e2c4b66dd988e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-09-24,B9,51,0.8241758241758241,0.8559322033898306,273,236,9075acc26ed4ec0410be84dab92a158150a3f01a0174ff5ef7c65025254e0480,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-09-24,B10,69,0.8713450292397661,0.8851351351351351,342,296,52dd66becccf75d22ee9cc5130b899365931691a2740dfb34e18492d8f0fce05,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-01,B1,61,0.8461538461538461,0.8345588235294118,299,272,026d39f323cda9fc72db25258b61e9b2d2137012eb891a26f16d20ab2f9c2b13,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-01,B2,72,0.8417721518987342,0.9072847682119205,316,302,15854b081562612b86f9045f336434f1e8da1842ae1c598de58f9b18fb7bcc28,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-01,B3,49,0.807843137254902,0.8247863247863247,255,234,0718dc858cbcf53f590e39042032ade14304160e3c80f118904e76fb090759ea,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-01,B4,71,0.9126506024096386,0.8668730650154799,332,323,254490d1e621b4114d0ae9afbca7e06f46b3191bbb96b57e85eed43fa631a382,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-01,B5,49,0.8076923076923077,0.8277511961722488,234,209,6678dccb3df82340310be31f21dd07b50dce4ce119ec62959a0d662a6ec7e5d3,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-01,B6,67,0.8641975308641975,0.8037974683544303,324,316,e9057307666da607ff37de99f755227f2bfe0035fab62f5474343fcad7a8d479,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-01,B7,56,0.8375,0.8376068376068376,240,234,913c9c0bb9207eff841a2a27584a5f0d07558fbe29cfea157d5a956189c83518,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-01,B8,66,0.8480565371024735,0.8584905660377359,283,318,ad9b2a42184457994b2efe266cf2a6224d98f8b0b70e8ee3b6d2d02fda4ef1b7,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-01,B9,54,0.8440366972477065,0.8278388278388278,218,273,3eede927b8841aaccfb0dcae127409d454f16205edbfde3bab4809f8a1dd5854,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-01,B10,70,0.9029126213592233,0.8625730994152047,309,342,ceb2a1a23092cd4ac3afb52de93fa5492165ac5a5f932cc19424899c2626a4bd,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-08,B1,59,0.8906882591093117,0.8260869565217391,247,299,ec68d3efc290fb128903681cb776da75954e93d4b301bafef2e26998d7bb824a,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-08,B2,73,0.9093959731543624,0.8829113924050633,298,316,356df407d41891016a250e46d265610ba7a8cbdf4e3355b37de8883aeb79cb76,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-08,B3,57,0.8947368421052632,0.8745098039215686,266,255,668cec884eba0ab7ca26bc7e2adbe5f32d53ad4450dc0afe8296bea3ee81aecf,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-08,B4,65,0.8605898123324397,0.8734939759036144,373,332,b65c5486698757da0f93dca8df96b5d4755b9b451b11447352dcbfaa24d2d6b9,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-08,B5,51,0.7942583732057417,0.8205128205128205,209,234,836029a35c6c0f9509bbef6ea0caab920eb080e9c626a88708c8632480194217,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-08,B6,67,0.8742138364779874,0.8827160493827161,318,324,0449c004500be235d9f922f7e87eee6ebc4000b6e30a4be7974c37d50334d8d8,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-08,B7,50,0.8634361233480177,0.7916666666666666,227,240,d890712dd0fcc7a31e53bd8ca70f7037d2292cebf815c59e2a28949bed136d99,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-08,B8,67,0.879154078549849,0.8657243816254417,331,283,78296ef5a164f7026c0c3acb8ebba3d717d87fbf76f3c41be0833b86453335c3,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-08,B9,53,0.7860262008733624,0.7981651376146789,229,218,cbac2cb8b3f56ad0c2841b44619ff95865058b1c7558446505d8f6fd1992e222,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-08,B10,65,0.855457227138643,0.8737864077669902,339,309,e40cca6e6e3ce0eb1a2a1598eb800fe7310498f51120f2f87f273a7eb424b47a,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-15,B1,53,0.8255813953488372,0.8340080971659919,258,247,174d5e90b1693c341f20b2b920e61e0a263fe7b680b9527ea7052dbf926842d5,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-15,B2,63,0.89272030651341,0.8456375838926175,261,298,7eb1c7a9bdcaf01258c84c71cb68d359386de403025d4462549dd71921e76bd2,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-15,B3,56,0.9118942731277533,0.8796992481203008,227,266,bba279313f0da3277b776ac5f0193caef92512de13784aa77b99356d544ade4e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-15,B4,62,0.8295819935691319,0.8257372654155496,311,373,2128c09feea8f6e15078707f34cc6f18d0f05a4af9db7f2da6714f6f119d27bb,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-15,B5,52,0.8198198198198198,0.8325358851674641,222,209,9d0b1dae75924301af4907bc68430f352a08c340981b3ffac62cff2c5b09f165,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-15,B6,67,0.8453947368421053,0.8490566037735849,304,318,dd88715a92c7e498ca292642047d53d8a9fd9cd8eddeade3ccbc6c78a89ec6b9,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-15,B7,53,0.8287037037037037,0.801762114537445,216,227,3b3c2890fa5a772d575d510f2e0de7533afd9f07123e4ee811f3473578410ad6,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-15,B8,68,0.8738461538461538,0.8640483383685801,325,331,0fb87d43cf51797c68b3e6144668f0e2a4c9c54068c61e9f984abc5a378c9764,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-15,B9,55,0.8324873096446701,0.7860262008733624,197,229,f8d2f7f83e1307077d16777afa0ac42fafc3c5c57740fcafcac50ed3de05adf0,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-15,B10,74,0.8373493975903614,0.9056047197640118,332,339,4eceba348fb1db8cdae71b3682ad4263a18b40f5fc03290b364ad0b474bee56b,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-22,B1,51,0.7764705882352941,0.813953488372093,255,258,287289b94f1ea54a76fab58d59a0515c91a7e10608e948990c4e01522600ffff,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-22,B2,57,0.8023255813953488,0.8505747126436781,344,261,7b7466be13ba481f9cd3371b03e3f901ac5ee7353f2f30d90092207972d3c5e8,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-22,B3,47,0.8255813953488372,0.8590308370044053,258,227,d22b948129fde02927c69be950fafa39b37d588f2bf594b5149b3d0a0b1feb56,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-22,B4,69,0.8488745980707395,0.8778135048231511,311,311,b70d8cb88662d962baab00c51861fccb654d08ee3dadf908ededeab6519e28a3,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-22,B5,53,0.7854251012145749,0.8648648648648649,247,222,1f7721996b1c8a896e9df0103cb3bd0047c0959bfa549188c491894f6fc36759,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-22,B6,67,0.8650306748466258,0.8388157894736842,326,304,c647a319fe08240fcb7ee6616e27efa4ba7b9cc78f52fb2fcb4cdb66b0c0487e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-22,B7,53,0.7838827838827839,0.8101851851851852,273,216,d0aab62e280dbed7c4e80f3874facafe980f18d7fbefb8c4d0b51f3d52699e3c,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-22,B8,69,0.774869109947644,0.8984615384615384,382,325,44a48cf493e2595dc276dd88809e6ad53fe262917d56d8b1ed588a4661ae7bef,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-22,B9,50,0.7944664031620553,0.8426395939086294,253,197,649d1a9b441b261049799eab0fb0daec72595b1081d8a0c97e965b2d2326ccc0,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-22,B10,80,0.8814016172506739,0.8765060240963856,371,332,093c335d4331f9e52d8008be9d116eb43307aa3e9566e0ec209dd8ac21ab8f39,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-29,B1,59,0.8401253918495298,0.8235294117647058,319,255,4ae035e2f0c092d082c22052125389b21ac84a1aab6c4c3a00c940341d251496,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-29,B2,69,0.8450184501845018,0.8459302325581395,271,344,254ce901a09a723b68bef93503ce1c7befbc9c462f3671e2c9880d90008c9e8c,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-29,B3,55,0.8029739776951673,0.8604651162790697,269,258,9789bf50223d75eee20796b18023bfdacd1ab1c7db759a8291f8d2adc6be7df6,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-29,B4,66,0.8579710144927536,0.8520900321543409,345,311,6e95babb3e52f140ac9e26a46900e32c1d03ea59c49cc64b8cfb273f1f647ed2,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-29,B5,64,0.8452380952380952,0.9068825910931174,252,247,1d81ef351446cf133f1942d31a299d230660ee6b6c23ad04c32e7130f3a96336,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-29,B6,71,0.8093841642228738,0.8680981595092024,341,326,02a8b26d785764ad07fa7ff86ed4c6c550aa132c84290d52dd74701fc7726a58,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-29,B7,61,0.8635014836795252,0.8864468864468864,337,273,48e334643fcd12973d00572984d7ce78b8f9bb71dc8f6e4c0cbc5ef315ba1fc1,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-29,B8,77,0.9335347432024169,0.8350785340314136,331,382,52993de4535e6797399bba91c920868f03b5940823befbceaab3d4213b273f39,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-29,B9,55,0.8661087866108786,0.8537549407114624,239,253,99c8624beac040566f6fce3f3fadda4a9bd69f222f091aff79f8de89d429a71f,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-10-29,B10,75,0.8691860465116279,0.8652291105121294,344,371,c297b07ba373fa376b0e51ab3a6e8bff672031497e2622c26711c15854124519,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-05,B1,59,0.8484848484848485,0.8369905956112853,297,319,593b004ac8075cb37943b5b2985f8d07cad03f4fa8fe31cbb0716ec5efb83df2,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-05,B2,68,0.8757062146892656,0.8634686346863468,354,271,40a52fa530da8fa6a88ed0d4879e7beb5ce117bcd5aaf041016a972bed8e024d,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-05,B3,59,0.8816793893129771,0.8215613382899628,262,269,6a0f54e738abbf7452893b2e8be80e07a59985029d938ade9102314b29918e1d,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-05,B4,71,0.8693009118541033,0.9014492753623189,329,345,4bd87f20246e6ba47ae0542300baa64046b8f44f8682573aeada21109e8aaf56,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-05,B5,58,0.9051383399209486,0.8253968253968254,253,252,4df29caeb6fa06f76fb965747e444703ea46bd21780e2505f94ce573c8c77bae,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-05,B6,77,0.8217054263565892,0.8826979472140762,387,341,5f3b6197661949402448f1bf31d8ea92f0fb9758ac78e83bf7ebe646445db6a4,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-05,B7,59,0.8621908127208481,0.7952522255192879,283,337,2f9f78420d548b551227b15f7332dfbe48b06d1041013dcddc381d7a3b7ac27d,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-05,B8,73,0.875,0.9154078549848943,320,331,a7cccb9c82e72f002f4d95c9f638e3952348838bc6d0023de2ce8835d1058682,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-05,B9,51,0.7934272300469484,0.7907949790794979,213,239,ebec86ab49aa79563cdaf19ea7890c9fa2f5e47bae251fb899b5579b58abc070,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-05,B10,68,0.8734939759036144,0.8284883720930233,332,344,76393b3224891d185675c714871bd792549ce7fc8fc3be6ca197d621054f3270,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-12,B1,56,0.8646288209606987,0.8215488215488216,229,297,ac81165d1febc68a71bd59cb6008c2de1e0a30824f635524f9498436cf2900ca,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-12,B2,69,0.8702064896755162,0.9011299435028248,339,354,7f0157b0540077ba1def0b851f8c744b15ec08b726cbfdd89fb120ddb0ac3650,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-12,B3,59,0.7984496124031008,0.8854961832061069,258,262,39b0af72517c3235400fccbe64c64fe2c9ff8d6c7c4e2c5150fab0450b48875f,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-12,B4,68,0.8530259365994236,0.851063829787234,347,329,a5ff213f57d40feb72ce4b74270b4d3a4dc8759ea910bf9e226a65ff03889491,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-12,B5,54,0.8491379310344828,0.8458498023715415,232,253,8fcdb9bbec4a39453bf0c572156d9013223e2a15894eb0f8e8d24354d54414ce,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-12,B6,71,0.9201277955271565,0.8294573643410853,313,387,32fe2c9cb795d340d723287dfef0b4c1f704917f25b4617d601cc0eee212509f,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-12,B7,52,0.8278688524590164,0.8162544169611308,244,283,0117623cda47b6fc321109e825c63ea0328ba91ddb99717d349a7be2089bac0f,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-12,B8,70,0.9178082191780822,0.821875,292,320,f6d79767c34ea60a583adadbe545c002a5355073d520edf5f0229bcc2e68fc22,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-12,B9,57,0.8365758754863813,0.8873239436619719,257,213,fe90b6e308794ac6edb3be2fa4f3979678effb513bf1b04f25c544d35843a941,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-12,B10,71,0.8763157894736842,0.8825301204819277,380,332,6e94b8a472ae830977fb38c76195bdba532960043b69c424937a993293fea031,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-26,B1,59,0.8778877887788779,0.8059701492537313,303,268,59ad08748775deb188e31aca344e6dd5f9c15ce19beff371a951014e94906fa8,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-26,B2,69,0.9288256227758007,0.8788659793814433,281,388,3da70ac8090cbf04d6a5b1ec38826d51a40237f78e99ffb49d3b66973ce36bfd,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-26,B3,56,0.8666666666666667,0.8604651162790697,255,258,eadf111ba7c3cb94f8b71c43e07e4a1d1456d8e0a9730917377ca3519b3a95ed,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-26,B4,66,0.8567251461988304,0.8398692810457516,342,306,b2b2e40fd9ad96e7df33b79697b2a183d13ec00e5c3b409fbecfcd5d00494ab7,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-26,B5,23,0.7916666666666666,0.6095617529880478,48,251,ada3ae3d9f8987c0017f2dc7d2898e496eed1d4748aa8f2fd024093df650fd54,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-26,B6,0,0.0,0.0,0,344,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-26,B7,12,0.9411764705882353,0.29596412556053814,17,223,5bcca32100d30fee8a4bb3c7cc8cf7bfb6f2ccc7e55e7c5f88d0312aa1f23a03,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-26,B8,59,0.8087649402390438,0.8291814946619217,251,281,b4e49584784e6ae0b711c90610ab0b9240eb6f5dfd629050dcf7c94e5cde2e63,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-26,B9,43,0.6923076923076923,0.8440860215053764,234,186,102490e6e7ddc1d7b1a1436ba21af198afcbf3b0c8b54bd2baea0b187dc1c842,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-11-26,B10,60,0.8066666666666666,0.8378378378378378,300,259,f38b3d940db960ef8458e217df4020a85f14164a79f35861f3ae6e1972094907,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-03,B1,49,0.73,0.8184818481848185,200,303,ce1ac35003c286d6166070218ec3d70f74801d7a3633b5479bd7b9009d7fe1d3,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-03,B2,69,0.8710601719197708,0.9288256227758007,349,281,efd2042aa5955757255252da77cdb5267b25c3a644059983b79720e225a628c6,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-03,B3,51,0.8430493273542601,0.8,223,255,523f9c536ee110812ddf801d95464bcede85b7498ac5166d4d2d8b1a79113001,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-03,B4,69,0.8741721854304636,0.8830409356725146,302,342,339aafca630cae27b0468b79bc8b73e08f8c85c60bf3093e8799c69d737f474e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-03,B5,25,0.5317460317460317,0.8541666666666666,252,48,7dd0ae88967cc86d8a592f04bf61961187b2aab34eb57f3adcba44e5d46f3512,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-03,B6,0,0.0,0.0,429,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-03,B7,11,0.2610294117647059,0.8823529411764706,272,17,3434242e7a3b2490844469ec96a89e628e8e14c327c5dc504ce3175ad7ee76e8,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-03,B8,69,0.8646153846153846,0.8884462151394422,325,251,489c4c231f980b8ca22a13bf69f3675dce8b0d2c56aa885d14ff62b80bec4e1e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-03,B9,48,0.7909836065573771,0.7863247863247863,244,234,c8659d946036164f58b49f9e3af43fd40168a2b3f90d0acb8eff2cf02d7397eb,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-03,B10,65,0.8461538461538461,0.8333333333333334,299,300,8d91da61cece17b76465dc77a76dfe2e2d255022b05ab96a9a8301af4a62e96e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-10,B1,49,0.7471698113207547,0.75,265,200,620ca845b848a020fbd022ef8e4ba8b53394e9b56303d88d56771a92991e8fc7,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-10,B2,69,0.8776223776223776,0.8538681948424068,286,349,8c023943aac65d4405c0e461db3bd8ba649811a8fbfd7eb78bd357c1bccf1b9b,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-10,B3,55,0.7985074626865671,0.8654708520179372,268,223,2f083af894a2c0db0fdc87509ff9e8bc84be7dc93cb9e10c7ebdb60863540bd2,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-10,B4,68,0.8866666666666667,0.8708609271523179,300,302,1b5727172c36a3e28799cf1be82d0b173ea455708f0fa85ee3b85f5d1bd0395e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-10,B5,50,0.8451327433628318,0.8055555555555556,226,252,12cf693dacc0d6d18d781f55da283526118e8e285822d1a2d159c6ef968d1a4a,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-10,B6,76,0.9061662198391421,0.8671328671328671,373,429,2010baeb05152ec90c766d5fb0fe7493431159b7a99b4d30193c085ed106f862,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-10,B7,55,0.8734693877551021,0.8272058823529411,245,272,053abae2d3bb8f1de8be6427ae855ba50cba5fda7e6f3b2ef6f50920365d76e3,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-10,B8,73,0.8782894736842105,0.9076923076923077,304,325,aca1432e7ac0889b039577f2364a29dd7a8d7b3edcfeaf55015454a3dda7868a,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-10,B9,55,0.7377049180327869,0.8565573770491803,244,244,c74af23b0d35b121381cb9bef420b618db93cd42f43616c8a928253c60155254,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-10,B10,66,0.8550295857988166,0.8595317725752508,338,299,d83482ab134750ae9bfb44731a16eb9eef46ca6eb6a0e66bebff40916df1a245,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-17,B1,57,0.842741935483871,0.8113207547169812,248,265,b4e6fb6490ec514061733541253de78ced9f288d1927d1d569bae6e4faefbdcb,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-17,B2,69,0.8927536231884058,0.8601398601398601,345,286,c27ff782fde8d04ef06810fc0d3c575cfd76451950a561c67a407c009905333e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-17,B3,60,0.8443579766536965,0.832089552238806,257,268,4e528f8c5ee9db34457d573f8563ef2a1eaa5b7a9985bbc497df889199655507,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-17,B4,75,0.9083333333333333,0.9233333333333333,360,300,f76b7e113659a264afc4ba78c4d8b5c966a0302e28068e35349436ba472caf4a,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-17,B5,45,0.8253275109170306,0.7964601769911505,229,226,ebf118b5ddfea025441628615683502c534374493518c71738a382c8243253c7,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-17,B6,72,0.8906752411575563,0.8579088471849866,311,373,912ac5b93a3df979784c47029fd82477a21b24af59828f3e77a4bd561a45139b,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-17,B7,49,0.8125,0.8081632653061225,176,245,73d4b6bd991c98996e5c26354a2e8bef4fb140737992016d6ca3b36218e46095,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-17,B8,64,0.8297872340425532,0.8289473684210527,282,304,8dd5073d01fcebb85c8037534582643080df22a82b20e859b608775f38a91a6e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-17,B9,53,0.8600823045267489,0.7663934426229508,243,244,afdfff341f59e2b89e6bba671cb542bb1c0632911e8ab90a535bec26c4feb76e,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2023-12-17,B10,66,0.8585526315789473,0.8668639053254438,304,338,f7c5273b3bb9e2a20ea5bcb60989c5dcf05d3596cc83929b6f8f29f15cd5e8fb,text,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-04,B1,50,0.8414634146341463,0.8494208494208494,246,259,8b6330a6d8264362f3bc49362d6564bbb1b7a214fd2535788343655c134da5aa,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-04,B2,58,0.8651399491094147,0.89171974522293,393,314,65f1fc5d54a027ed3f740e93a009e3e068454951004813cb4fea7b536ca782bb,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-04,B3,53,0.8531468531468531,0.9009009009009009,286,222,5279192cfa86b366046f04dd783f595f500aacf5e3dd8df8e6eb4708b7c4ed7a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-04,B4,51,0.8210862619808307,0.9,313,290,3916084e2c9690fc744045948b5d891dbb9a5042b1428b36275a364a434aeffd,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-04,B5,41,0.88,0.8253275109170306,225,229,2fc288f60eea8d763844af8e53ac5c985b34bd0b405e87b01d08342f4626456b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-04,B6,57,0.8934426229508197,0.8604651162790697,366,301,4dee188610e918bd05b87cd018fe170afadeeaa7d7612bbc5425a5e959fb7b21,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-04,B7,49,0.8564814814814815,0.8689138576779026,216,267,137a8dcda22f580298d3b8a21f661acf774d495e33ab7332a6cad2a342202058,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-04,B8,63,0.9116809116809117,0.8979591836734694,351,343,a279b639c1c999d1ec8df0f2ff477c8f92a241d576705fc0aef94148d1d736b7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-04,B9,43,0.8728813559322034,0.7213740458015268,236,262,0215d64ff49ae50e4e17b67995e4b3edbf1bcfb7457518ef28f0ca75402dc9b1,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-04,B10,65,0.8839506172839506,0.9148351648351648,405,364,33b8dbdb330dfd63393f358caab67fc8f6742d3725150145ca0127dde7c5cd14,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-18,B1,51,0.9519650655021834,0.8220551378446115,229,399,a069cf2634996686e10c92750fd4b13fdc798e7d833663cdfcb04540f05bdca7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-18,B2,60,0.9176829268292683,0.8860510805500982,328,509,2829829365d3795998d17854a690975a61b892f809ecbf4dbf5d7d69fb237a8b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-18,B3,50,0.8844765342960289,0.8567639257294429,277,377,1796f26d13153df0b383143b89268b6f726821583be3ee0e1181d244e2fe7625,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2024-02-18,B4,60,0.903125,0.8706140350877193,320,456,2b091c9614bf384feec57cb108fd77f04789a6b12a73723bf107197003e033e6,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
