window_start,alignment_advantage_lower,alignment_advantage_upper,universes
2023-04-16,-0.03712270620168192,0.0368729298064107,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE
2023-04-23,0.010235259102054618,0.01777658882043969,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE
2023-04-30,-0.013955742994737098,0.0200677619154934,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE
2023-05-07,-0.012976784828144149,0.022833807682306077,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE
2023-05-14,-1.000000000861423e-08,9.999999980858654e-09,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE
2023-05-21,-0.050294638314432115,-0.028112943791763323,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE
2023-05-28,0.006559947766296245,0.006559967766295222,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE
2023-06-04,-0.019106940751617528,0.03991796659128958,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2023-06-11,-0.013297036177096752,0.06045286769424161,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2023-06-18,0.020328825851145732,0.020328845851145375,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2023-06-25,-0.0026804504378950197,0.005068910784268778,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2023-07-09,0.038219590336460954,0.038219610336460194,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2023-07-16,-9.99999993922529e-09,0.019980958063482226,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
