scenario_id,family_id,t37_family_id,lambda_hours,state_id,systems,omega_union,X_componentwise,exact_or_grid_status,source_support_state_hash,component_state_hashes,chronology_ids,source_support_table_sha256
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00194,"[""TWELVE_HOUR_SHIFTS""]","[0.220145967686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.220145967686],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,b1809dd11e73f566a217e4ebab0c1bcb5232b54e6fa258565bba044ecfedbff0,"[""d43b65e6d3e3c03cb1d82e69d818763383df434fab06379150fc634d2757e5c4""]","[""TWELVE_HOUR_SHIFTS_START_00212""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00195,"[""TWELVE_HOUR_SHIFTS""]","[0.218334373483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.218334373483],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,80542a2ec008872649abac75b8eb034110986283fcf4ef7c0daa304ef53624ee,"[""8378df6551a6976b2c66ec3f1a960840b3438ffbb8e05a5f07432df6224332d5""]","[""TWELVE_HOUR_SHIFTS_START_00213""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00196,"[""TWELVE_HOUR_SHIFTS""]","[0.215616982179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.215616982179],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,d9eb86e696fe5cda046a44346099099ca77691c79b7c3acd29102b44201a12c6,"[""d75ee687bc3747cf98e3abb5fd8123688209e70c8166a43371b67151d7281eb8""]","[""TWELVE_HOUR_SHIFTS_START_00215""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00197,"[""TWELVE_HOUR_SHIFTS""]","[0.214415609181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.214415609181],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,a956d7790f21c4a33ebd32ed74561322676eee22e387727c9dcbc5e5aadd915f,"[""78b3021648e32e3b857dc1b4177ed03c8f0d009e50a3802df08631cf45f2a068""]","[""TWELVE_HOUR_SHIFTS_START_00216""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00198,"[""TWELVE_HOUR_SHIFTS""]","[0.213214236183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.213214236183],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,71d7caec26bc544afecf7daaffbda1334d832d3a7e94ece88c89726edae43256,"[""69e8d97b7464d369988dc4a40c555f93e388a21fb1f1b081c27e29dbd837830d""]","[""TWELVE_HOUR_SHIFTS_START_00217""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00199,"[""TWELVE_HOUR_SHIFTS""]","[0.212012863186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.212012863186],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,dab4bf419828289f59c5193755b6303edf6cb57abac24fbf748bd7dc536c5364,"[""f24ebc47063cd292d0c62968ffe25b720ccc12b54e4e8f6951fa3ab45e52d6a1""]","[""TWELVE_HOUR_SHIFTS_START_00218""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00200,"[""TWELVE_HOUR_SHIFTS""]","[0.210811490188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.210811490188],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,ae6a2c969ec1d7e34445b14f8235b747501abbd7fd86b8bff8bf2c1407550a9f,"[""258b42df930bd28d0b3938ee3325e921b2a116b46f01ce30d44bb324aa78e5fe""]","[""TWELVE_HOUR_SHIFTS_START_00219""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00201,"[""TWELVE_HOUR_SHIFTS""]","[0.20961011719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.20961011719],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,789bc0bd0fb868d1447df314566df3049f0e02a96c2882ae6949c4a2d76ff6c6,"[""39ffcbb6be4479c890cd38091fd47afcf7febae15b480c63ac74348ae60b02e2""]","[""TWELVE_HOUR_SHIFTS_START_00220""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00202,"[""TWELVE_HOUR_SHIFTS""]","[0.208408744192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.208408744192],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,479f2f2468ddca1c2dd126df65cfa38957f4583188c133b9d69ac36785253018,"[""a8cc916da65db25d08e206d6a69008d49562c9ed8654ffe202e7cf12e8856da6""]","[""TWELVE_HOUR_SHIFTS_START_00221""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00203,"[""TWELVE_HOUR_SHIFTS""]","[0.207207371195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.207207371195],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,728ac6a1307315481de82b3a59ac11ac05b77b810b0cae016b8a279e9519f09b,"[""2fb0827a92ebc635fd30cf8b9279a6b297da697551d9a84486fccad4569824fe""]","[""TWELVE_HOUR_SHIFTS_START_00222""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00204,"[""TWELVE_HOUR_SHIFTS""]","[0.206005998197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.206005998197],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,59de17f87535be30e3ee98dbeb29654a2382f1509bfb1bc76dbb4060c779f041,"[""5ed8d533ac828659d598bb25d5c987e0aa0607057ab222ba11e54999a2dc324f""]","[""TWELVE_HOUR_SHIFTS_START_00223""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00205,"[""TWELVE_HOUR_SHIFTS""]","[0.204804625199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.204804625199],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,0155b9c33a7b46ae0e2653f58b681e268145f36ff7bc14fa6ac37dec51b33510,"[""8019dafa3e301ec8c66f484ae078ead8be19f98e49072e94adf184477ce59711""]","[""TWELVE_HOUR_SHIFTS_START_00224""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00206,"[""TWELVE_HOUR_SHIFTS""]","[0.203603252202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.203603252202],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,3c4bfcd4a8679e1d7ede1cb1053cc6e3def0fb52770bb14d1e1dcdfd3f16701a,"[""7456b5709e1f2a95cf78abba84409de8600439b338d420eac4bd4b98f0ede090""]","[""TWELVE_HOUR_SHIFTS_START_00225""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00207,"[""TWELVE_HOUR_SHIFTS""]","[0.202401879204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.202401879204],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,5662e41737a10a7a58fdf53539eef051e882f961f6b09abf7e8dc83a885bda25,"[""b08fd3f0496d6d55dfb5604d130c2f268c3b037e4050ee51c9c40ed4d708b878""]","[""TWELVE_HOUR_SHIFTS_START_00226""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00208,"[""TWELVE_HOUR_SHIFTS""]","[0.201200506206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.201200506206],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,f92f6029383067913a527dc29fee1298542e8087ffe707821854bc9e3b0f1f19,"[""bd1d8389a3f5c774bd1d4a51fa3d8d96fbc50e21e654b35e963bf89fa3447003""]","[""TWELVE_HOUR_SHIFTS_START_00227""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00209,"[""TWELVE_HOUR_SHIFTS""]","[0.199999133209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.199999133209],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,6ccbe8773a14e126e374a4657a79b078ba5ab59aa4ec2ce481634a509b53862f,"[""0e0961aeda0a069ceacbe9a2c37286414bea2d37a659754d24e27aff7e46950a""]","[""TWELVE_HOUR_SHIFTS_START_00228""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00210,"[""TWELVE_HOUR_SHIFTS""]","[0.198797760211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.198797760211],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,d176bba38b387c40f9f7859cce3f273eff474ac93caadc13b04b57c9170b90ac,"[""612160793c2c9a678558a7ebb18c2fb9b577296557c0d436684d0cc968c4749a""]","[""TWELVE_HOUR_SHIFTS_START_00229""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00211,"[""TWELVE_HOUR_SHIFTS""]","[0.197596387213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.197596387213],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,d68f2b25a05fe5edfd01fbec599927ab86c980e44c5a7f5d42fa0b4586aea1bb,"[""ebc4eebc77012d9cd0e23ecc0a763d68e8741598e8b4942a49ef23b1ebcce4c8""]","[""TWELVE_HOUR_SHIFTS_START_00230""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00212,"[""TWELVE_HOUR_SHIFTS""]","[0.194878995909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.194878995909],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,1246b5b080a9229ccaa8296d7dc2f37d38295eb68b43b082249f4e85e610cb2a,"[""a1e60c742f28cf8a49f8f94daa7815736bdf3c140296e7c537883c965065e1ba""]","[""TWELVE_HOUR_SHIFTS_START_00231""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00213,"[""TWELVE_HOUR_SHIFTS""]","[0.193677622911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.193677622911],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,ce363d890513ad3df62d33cf67d760f9dcf362f39cb2e5936db9573ce06aa97a,"[""daed085d1986f47d6bafde0367bce1fb2cf3f685b49912be4ded319a13ae4d28""]","[""TWELVE_HOUR_SHIFTS_START_00232""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00214,"[""TWELVE_HOUR_SHIFTS""]","[0.192476249913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.192476249913],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,85d14c3cccdcd47891d0e31d3f2f7e3a852974cb88e6580dcc50d5dc7cf42420,"[""37f98746a396393f5240e84af0bbbaefa9edb7aa0277f6ad993692a0edd4a69e""]","[""TWELVE_HOUR_SHIFTS_START_00233""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00215,"[""TWELVE_HOUR_SHIFTS""]","[0.191274876916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.191274876916],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,ad3373015f841054ebac321167c44612ea0d9896de444027007fe6e6292b6381,"[""f0d30129292ca166e9675afd858c52fcddb3853178e90193fb77a0966d8c59c0""]","[""TWELVE_HOUR_SHIFTS_START_00234""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00216,"[""TWELVE_HOUR_SHIFTS""]","[0.1813111088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.1813111088],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,d11e7be28b7b50a0971fb58deced33082281e0deae9adb90feb62c6c96befeb2,"[""04d20a93b4a058cfbb339b30031a288dee6318b2311c00f8828a4864dab84ee9""]","[""TWELVE_HOUR_SHIFTS_START_00235""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00217,"[""TWELVE_HOUR_SHIFTS""]","[0.180109735802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.180109735802],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,0628c35f1755e50f10f89867113a3ed05faaf7928a24461b7dd1e252b233d4f4,"[""04cd2418ddc813446916b47a832bf7367cc717c20179d75d14f03db5f481e7d3""]","[""TWELVE_HOUR_SHIFTS_START_00236""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00218,"[""TWELVE_HOUR_SHIFTS""]","[0.178908362804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.178908362804],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,55ea1ed2779b472fdf6ddd398db32d6bcde4de34b3102f75087f156999f7cd00,"[""895755924fce287d44a4b8926ac5b34a9fc13a58bb11ca7cdb840b15117996cb""]","[""TWELVE_HOUR_SHIFTS_START_00237""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00219,"[""TWELVE_HOUR_SHIFTS""]","[0.177706989807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.177706989807],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,6f15bc21a1404d589597db1fd1ea641fe65794ae8e7f0e7e638581f27425353e,"[""0236ab64ffcb286aec18fb022fcd6dfcba0ae9ef089e8859d8cf6fb04f843557""]","[""TWELVE_HOUR_SHIFTS_START_00238""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00220,"[""TWELVE_HOUR_SHIFTS""]","[0.176505616809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.176505616809],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,b059ea376fd4d01e00c2806bbffe5a9d27c4742f5bd457aca644ae0fcf4ac821,"[""5263016c5251d606a41ac5ba39302e422db54aa86dbcb12bc626cdee4a502da3""]","[""TWELVE_HOUR_SHIFTS_START_00239""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00221,"[""TWELVE_HOUR_SHIFTS""]","[0.175304243811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.175304243811],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,f5dd9b5f6834ce8a3bbdf154e1b72c03b16c6a62fdbdd131f668f5f232304e96,"[""37c5a2827af59fde900181996d2f2c26d5654cdd213d51ed05229055db3744be""]","[""TWELVE_HOUR_SHIFTS_START_00240""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00222,"[""TWELVE_HOUR_SHIFTS""]","[0.174102870813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.174102870813],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,c97beaaeae161d36560e34cc58f3c8dadc7b434d3f037fcd354dfc6c8cb23540,"[""e2fc8a0887bd183c02d527009054c3cee4b85bd8e96aeb052b2a4f107ed06634""]","[""TWELVE_HOUR_SHIFTS_START_00241""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00223,"[""TWELVE_HOUR_SHIFTS""]","[0.17229127661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.17229127661],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,aa3378420a598330ea546175bb8e905eebc8df45761f68d63b8781104b1d4e29,"[""8132b84b04cbffc36c3937f1a5bf102a860fa672ac416f433dd0154f064adade""]","[""TWELVE_HOUR_SHIFTS_START_00242""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00224,"[""TWELVE_HOUR_SHIFTS""]","[0.171089903613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.171089903613],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,9fb9d7f862e5bb22ceb584a49dbfcf979062dbab7271d248403895436b7d25c2,"[""c0daefbdd6273a45ce9a35f76020fc6258221405d5e9956468b0fcd1c51c6dea""]","[""TWELVE_HOUR_SHIFTS_START_00243""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00225,"[""TWELVE_HOUR_SHIFTS""]","[0.169888530615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.169888530615],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,608c1726d64d4dea80e07c7b276af20edc5f110dbdab0aaa549c12ecd6dde736,"[""f5d92bef112f8668cf86748caaedbecfd80c7b67fb7308fb4662ccc470438d53""]","[""TWELVE_HOUR_SHIFTS_START_00244""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00226,"[""TWELVE_HOUR_SHIFTS""]","[0.168687157617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.168687157617],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,d8fdf5337f5ded1268e487c0b6f0570cca793654d26b1c390b2eae52e28065c9,"[""f26c752c08e0af650904f41ade60e229a91f9a434c920698e138bac494546d55""]","[""TWELVE_HOUR_SHIFTS_START_00245""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
S4_OPERATIONAL_REGIME_SUPPORT,R1_S4_TWELVE_HOUR_SHIFTS,R1_S4_TWELVE_HOUR_SHIFTS,6,TWELVE_HOUR_SHIFTS_L06_S00227,"[""TWELVE_HOUR_SHIFTS""]","[0.16748578462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[[0.16748578462],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]]",EXACT_FINITE_STATE_SPACE,90241a570729ea656578c38d577d9f66ece42e04bae369231ed0ecb9152486de,"[""33c2998314f579126e7d4227e5980aac4381f5b223dfe421ee2a51211fd75948""]","[""TWELVE_HOUR_SHIFTS_START_00246""]",9194f12629dfec759f49664e2fbb80675f7855b0022ce8d4eabb5e8ed248dea8
